year,month,day,week_day,host,requests
2017,1,19,3,as-03,987582
2017,1,19,3,as-04,986554
2017,1,20,4,as-01,1052408
2017,1,20,4,as-02,1052067
2017,1,20,4,as-03,1053411
2017,1,20,4,as-04,1053191
2017,1,21,5,as-01,970564
2017,1,21,5,as-02,972176
2017,1,21,5,as-03,971660
2017,1,21,5,as-04,971458
2017,1,22,6,as-01,763700
2017,1,22,6,as-02,762711
2017,1,22,6,as-03,763497
2017,1,22,6,as-04,762921
2017,1,23,0,as-01,1000174
2017,1,23,0,as-02,999777
2017,1,23,0,as-03,1000905
2017,1,23,0,as-04,1001563
2017,1,24,1,as-01,973577
2017,1,24,1,as-02,973500
2017,1,24,1,as-03,974786
2017,1,24,1,as-04,974453
2017,1,25,2,as-01,1030052
2017,1,25,2,as-02,1030754
2017,1,25,2,as-03,1030915
2017,1,25,2,as-04,1032192
2017,1,26,3,as-01,1020253
2017,1,26,3,as-02,1020671
2017,1,26,3,as-03,1021702
2017,1,26,3,as-04,1021221
2017,1,27,4,as-01,1115690
2017,1,27,4,as-02,1118035
2017,1,27,4,as-03,1117238
2017,1,27,4,as-04,1118777
2017,1,28,5,as-01,1025825
2017,1,28,5,as-02,1026529
2017,1,28,5,as-03,1026489
2017,1,28,5,as-04,1026275
2017,1,29,6,as-01,811547
2017,1,29,6,as-02,811157
2017,1,29,6,as-03,811954
2017,1,29,6,as-04,810827
2017,1,30,0,as-01,1062220
2017,1,30,0,as-02,1062273
2017,1,30,0,as-03,1063708
2017,1,30,0,as-04,1063308
2017,1,31,1,as-01,1036434
2017,1,31,1,as-02,1037026
2017,1,31,1,as-03,1038800
2017,1,31,1,as-04,1036988
2017,2,1,2,as-01,1049065
2017,2,1,2,as-02,1048746
2017,2,1,2,as-03,1050651
2017,2,1,2,as-04,1049542
2017,2,2,3,as-01,1039512
2017,2,2,3,as-02,1039964
2017,2,2,3,as-03,1041383
2017,2,2,3,as-04,1040644
2017,2,3,4,as-01,1114084
2017,2,3,4,as-02,1113730
2017,2,3,4,as-03,1115403
2017,2,3,4,as-04,1114558
2017,2,4,5,as-01,975973
2017,2,4,5,as-02,977520
2017,2,4,5,as-03,976537
2017,2,4,5,as-04,977411
2017,2,5,6,as-01,760693
2017,2,5,6,as-02,762187
2017,2,5,6,as-03,760652
2017,2,5,6,as-04,762271
2017,2,6,0,as-01,1058023
2017,2,6,0,as-02,1057438
2017,2,6,0,as-03,1058201
2017,2,6,0,as-04,1059683
2017,2,7,1,as-01,1023176
2017,2,7,1,as-02,1021363
2017,2,7,1,as-03,1023359
2017,2,7,1,as-04,1023502
2017,2,8,2,as-01,1031904
2017,2,8,2,as-02,1032309
2017,2,8,2,as-03,1032440
2017,2,8,2,as-04,1034019
2017,2,9,3,as-01,1032677
2017,2,9,3,as-02,1034958
2017,2,9,3,as-03,1034194
2017,2,9,3,as-04,1035143
2017,2,10,4,as-01,1113761
2017,2,10,4,as-02,1113127
2017,2,10,4,as-03,1115006
2017,2,10,4,as-04,1113767
2017,2,11,5,as-01,1014925
2017,2,11,5,as-02,1015803
2017,2,11,5,as-03,1014830
2017,2,11,5,as-04,1016271
2017,2,12,6,as-01,823061
2017,2,12,6,as-02,822197
2017,2,12,6,as-03,823322
2017,2,12,6,as-04,822005
2017,2,13,0,as-01,1063641
2017,2,13,0,as-02,1063388
2017,2,13,0,as-03,1064172
2017,2,13,0,as-04,1064870
2017,2,14,1,as-01,1058713
2017,2,14,1,as-02,1056996
2017,2,14,1,as-03,1059578
2017,2,14,1,as-04,1058077
2017,2,15,2,as-01,1064673
2017,2,15,2,as-02,1063815
2017,2,15,2,as-03,1065086
2017,2,15,2,as-04,1065576
2017,2,16,3,as-01,1051412
2017,2,16,3,as-02,1051286
2017,2,16,3,as-03,1052687
2017,2,16,3,as-04,1052265
2017,2,17,4,as-01,1079258
2017,2,17,4,as-02,1081331
2017,2,17,4,as-03,1080508
2017,2,17,4,as-04,1082239
2017,2,18,5,as-01,1016810
2017,2,18,5,as-02,1015114
2017,2,18,5,as-03,1016665
2017,2,18,5,as-04,1015766
2017,2,19,6,as-01,831321
2017,2,19,6,as-02,831479
2017,2,19,6,as-03,831681
2017,2,19,6,as-04,831161
2017,2,20,0,as-01,1056849
2017,2,20,0,as-02,1054939
2017,2,20,0,as-03,1057362
2017,2,20,0,as-04,1056932
2017,2,21,1,as-01,1018625
2017,2,21,1,as-02,1019074
2017,2,21,1,as-03,1019715
2017,2,21,1,as-04,1020576
2017,2,22,2,as-01,1061277
2017,2,22,2,as-02,1060093
2017,2,22,2,as-03,1062620
2017,2,22,2,as-04,1061132
2017,2,23,3,as-01,1073886
2017,2,23,3,as-02,1075001
2017,2,23,3,as-03,1075562
2017,2,23,3,as-04,1075473
2017,2,24,4,as-01,1153806
2017,2,24,4,as-02,1153545
2017,2,24,4,as-03,1154786
2017,2,24,4,as-04,1154930
2017,2,25,5,as-01,1065093
2017,2,25,5,as-02,1065638
2017,2,25,5,as-03,1066033
2017,2,25,5,as-04,1065207
2017,2,26,6,as-01,836075
2017,2,26,6,as-02,837285
2017,2,26,6,as-03,836127
2017,2,26,6,as-04,837241
2017,2,27,0,as-01,1094028
2017,2,27,0,as-02,1095593
2017,2,27,0,as-03,1096099
2017,2,27,0,as-04,1095996
2017,2,28,1,as-01,1065788
2017,2,28,1,as-02,1064636
2017,2,28,1,as-03,1068453
2017,2,28,1,as-04,1064642
2017,3,1,2,as-01,1123024
2017,3,1,2,as-02,1121748
2017,3,1,2,as-03,1123890
2017,3,1,2,as-04,1123119
2017,3,2,3,as-01,1089147
2017,3,2,3,as-02,1088009
2017,3,2,3,as-03,1089873
2017,3,2,3,as-04,1089714
2017,3,3,4,as-01,1159328
2017,3,3,4,as-02,1160156
2017,3,3,4,as-03,1160324
2017,3,3,4,as-04,1161362
2017,3,4,5,as-01,1040883
2017,3,4,5,as-02,1040881
2017,3,4,5,as-03,1040998
2017,3,4,5,as-04,1041104
2017,3,5,6,as-01,823633
2017,3,5,6,as-02,824573
2017,3,5,6,as-03,824456
2017,3,5,6,as-04,823673
2017,3,6,0,as-01,1078251
2017,3,6,0,as-02,1079756
2017,3,6,0,as-03,1079429
2017,3,6,0,as-04,1080913
2017,3,7,1,as-01,1042022
2017,3,7,1,as-02,1041850
2017,3,7,1,as-03,1042944
2017,3,7,1,as-04,1043422
2017,3,8,2,as-01,1084665
2017,3,8,2,as-02,1085341
2017,3,8,2,as-03,1085629
2017,3,8,2,as-04,1086682
2017,3,9,3,as-01,1114255
2017,3,9,3,as-02,1116889
2017,3,9,3,as-03,1115587
2017,3,9,3,as-04,1117785
2017,3,10,4,as-01,1212950
2017,3,10,4,as-02,1212822
2017,3,10,4,as-03,1214275
2017,3,10,4,as-04,1213774
2017,3,11,5,as-01,1054312
2017,3,11,5,as-02,1054850
2017,3,11,5,as-03,1055116
2017,3,11,5,as-04,1054549
2017,3,12,6,as-01,833737
2017,3,12,6,as-02,833924
2017,3,12,6,as-03,833719
2017,3,12,6,as-04,834000
2017,3,13,0,as-01,1091494
2017,3,13,0,as-02,1089326
2017,3,13,0,as-03,1092151
2017,3,13,0,as-04,1091464
2017,3,14,1,as-01,1033511
2017,3,14,1,as-02,1033520
2017,3,14,1,as-03,1033605
2017,3,14,1,as-04,1035683
2017,3,15,2,as-01,1047072
2017,3,15,2,as-02,1047755
2017,3,15,2,as-03,1048265
2017,3,15,2,as-04,1048861
2017,3,16,3,as-01,1052343
2017,3,16,3,as-02,1053186
2017,3,16,3,as-03,1053683
2017,3,16,3,as-04,1054000
2017,3,17,4,as-01,1132520
2017,3,17,4,as-02,1131851
2017,3,17,4,as-03,1133329
2017,3,17,4,as-04,1133162
2017,3,18,5,as-01,992540
2017,3,18,5,as-02,994458
2017,3,18,5,as-03,993911
2017,3,18,5,as-04,993557
2017,3,19,6,as-01,811391
2017,3,19,6,as-02,809689
2017,3,19,6,as-03,811635
2017,3,19,6,as-04,809503
2017,3,20,0,as-01,1065652
2017,3,20,0,as-02,1064402
2017,3,20,0,as-03,1066489
2017,3,20,0,as-04,1066148
2017,3,21,1,as-01,1032280
2017,3,21,1,as-02,1032723
2017,3,21,1,as-03,1034004
2017,3,21,1,as-04,1033407
2017,3,22,2,as-01,1064090
2017,3,22,2,as-02,1065156
2017,3,22,2,as-03,1064480
2017,3,22,2,as-04,1067082
2017,3,23,3,as-01,1082147
2017,3,23,3,as-02,1081828
2017,3,23,3,as-03,1082242
2017,3,23,3,as-04,1084083
2017,3,24,4,as-01,1153226
2017,3,24,4,as-02,1155025
2017,3,24,4,as-03,1155459
2017,3,24,4,as-04,1155207
2017,3,25,5,as-01,1060653
2017,3,25,5,as-02,1059344
2017,3,25,5,as-03,1060745
2017,3,25,5,as-04,1059723
2017,3,26,6,as-01,804856
2017,3,26,6,as-02,805346
2017,3,26,6,as-03,805261
2017,3,26,6,as-04,805072
2017,3,27,0,as-01,1093689
2017,3,27,0,as-02,1093516
2017,3,27,0,as-03,1094887
2017,3,27,0,as-04,1094918
2017,3,28,1,as-01,1062252
2017,3,28,1,as-02,1063938
2017,3,28,1,as-03,1064042
2017,3,28,1,as-04,1064657
2017,3,29,2,as-01,1308740
2017,3,29,2,as-02,1311194
2017,3,29,2,as-03,1310532
2017,3,29,2,as-04,1311770
2017,3,30,3,as-01,1103764
2017,3,30,3,as-02,1104849
2017,3,30,3,as-03,1104442
2017,3,30,3,as-04,1106401
2017,3,31,4,as-01,1190240
2017,3,31,4,as-02,1191218
2017,3,31,4,as-03,1190806
2017,3,31,4,as-04,1192910
2017,4,1,5,as-01,1084091
2017,4,1,5,as-02,1083529
2017,4,1,5,as-03,1083695
2017,4,1,5,as-04,1084395
2017,4,2,6,as-01,843458
2017,4,2,6,as-02,842801
2017,4,2,6,as-03,844248
2017,4,2,6,as-04,842085
2017,4,3,0,as-01,1109231
2017,4,3,0,as-02,1108749
2017,4,3,0,as-03,1110798
2017,4,3,0,as-04,1109847
2017,4,4,1,as-01,1113427
2017,4,4,1,as-02,1112031
2017,4,4,1,as-03,1113997
2017,4,4,1,as-04,1113868
2017,4,5,2,as-01,1107260
2017,4,5,2,as-02,1105921
2017,4,5,2,as-03,1108263
2017,4,5,2,as-04,1107433
2017,4,6,3,as-01,1110908
2017,4,6,3,as-02,1112112
2017,4,6,3,as-03,1112361
2017,4,6,3,as-04,1112959
2017,4,7,4,as-01,1228981
2017,4,7,4,as-02,1227821
2017,4,7,4,as-03,1230117
2017,4,7,4,as-04,1228880
2017,4,8,5,as-01,1191084
2017,4,8,5,as-02,1189236
2017,4,8,5,as-03,1191844
2017,4,8,5,as-04,1188976
2017,4,9,6,as-01,979344
2017,4,9,6,as-02,979244
2017,4,9,6,as-03,978900
2017,4,9,6,as-04,979779
2017,4,10,0,as-01,1207255
2017,4,10,0,as-02,1207130
2017,4,10,0,as-03,1207955
2017,4,10,0,as-04,1208892
2017,4,11,1,as-01,1176466
2017,4,11,1,as-02,1176107
2017,4,11,1,as-03,1177308
2017,4,11,1,as-04,1177612
2017,4,12,2,as-01,1265184
2017,4,12,2,as-02,1265946
2017,4,12,2,as-03,1266982
2017,4,12,2,as-04,1266683
2017,4,13,3,as-01,1457785
2017,4,13,3,as-02,1456371
2017,4,13,3,as-03,1458278
2017,4,13,3,as-04,1457860
2017,4,14,4,as-01,1443622
2017,4,14,4,as-02,1443193
2017,4,14,4,as-03,1443605
2017,4,14,4,as-04,1443384
2017,4,15,5,as-01,1384360
2017,4,15,5,as-02,1385236
2017,4,15,5,as-03,1384666
2017,4,15,5,as-04,1385356
2017,4,16,6,as-01,1209417
2017,4,16,6,as-02,1210210
2017,4,16,6,as-03,1209100
2017,4,16,6,as-04,1210469
2017,4,17,0,as-01,1268748
2017,4,17,0,as-02,1269098
2017,4,17,0,as-03,1268568
2017,4,17,0,as-04,1269226
2017,4,18,1,as-01,1359459
2017,4,18,1,as-02,1360808
2017,4,18,1,as-03,1361163
2017,4,18,1,as-04,1361528
2017,4,19,2,as-01,1293295
2017,4,19,2,as-02,1292013
2017,4,19,2,as-03,1294657
2017,4,19,2,as-04,1292873
2017,4,20,3,as-01,1288544
2017,4,20,3,as-02,1290461
2017,4,20,3,as-03,1289145
2017,4,20,3,as-04,1291991
2017,4,21,4,as-01,1367048
2017,4,21,4,as-02,1367793
2017,4,21,4,as-03,1368395
2017,4,21,4,as-04,1368680
2017,4,22,5,as-01,1269376
2017,4,22,5,as-02,1272350
2017,4,22,5,as-03,1270074
2017,4,22,5,as-04,1272135
2017,4,23,6,as-01,1072052
2017,4,23,6,as-02,1071250
2017,4,23,6,as-03,1072115
2017,4,23,6,as-04,1071250
2017,4,24,0,as-01,1225592
2017,4,24,0,as-02,1227146
2017,4,24,0,as-03,1227121
2017,4,24,0,as-04,1228205
2017,4,25,1,as-01,1165991
2017,4,25,1,as-02,1166274
2017,4,25,1,as-03,1167344
2017,4,25,1,as-04,1167435
2017,4,26,2,as-01,1201976
2017,4,26,2,as-02,1203291
2017,4,26,2,as-03,1203501
2017,4,26,2,as-04,1204177
2017,4,27,3,as-01,1199701
2017,4,27,3,as-02,1201744
2017,4,27,3,as-03,1201598
2017,4,27,3,as-04,1202329
2017,4,28,4,as-01,1573670
2017,4,28,4,as-02,1572012
2017,4,28,4,as-03,1574295
2017,4,28,4,as-04,1573620
2017,4,29,5,as-01,1306431
2017,4,29,5,as-02,1306683
2017,4,29,5,as-03,1306886
2017,4,29,5,as-04,1306773
2017,4,30,6,as-01,1095647
2017,4,30,6,as-02,1095285
2017,4,30,6,as-03,1095857
2017,4,30,6,as-04,1095176
2017,5,1,0,as-01,1046070
2017,5,1,0,as-02,1045011
2017,5,1,0,as-03,1046409
2017,5,1,0,as-04,1046322
2017,5,2,1,as-01,1151730
2017,5,2,1,as-02,1149357
2017,5,2,1,as-03,1153848
2017,5,2,1,as-04,1151107
2017,5,3,2,as-01,1162169
2017,5,3,2,as-02,1163894
2017,5,3,2,as-03,1164586
2017,5,3,2,as-04,1165418
2017,5,4,3,as-01,1150227
2017,5,4,3,as-02,1149776
2017,5,4,3,as-03,1151680
2017,5,4,3,as-04,1150632
2017,5,5,4,as-01,1300665
2017,5,5,4,as-02,1301894
2017,5,5,4,as-03,1302460
2017,5,5,4,as-04,1302475
2017,5,6,5,as-01,1182561
2017,5,6,5,as-02,1183888
2017,5,6,5,as-03,1183640
2017,5,6,5,as-04,1183295
2017,5,7,6,as-01,937828
2017,5,7,6,as-02,935128
2017,5,7,6,as-03,937100
2017,5,7,6,as-04,935949
2017,5,8,0,as-01,1162179
2017,5,8,0,as-02,1162084
2017,5,8,0,as-03,1163329
2017,5,8,0,as-04,1163269
2017,5,9,1,as-01,1135065
2017,5,9,1,as-02,1133528
2017,5,9,1,as-03,1135114
2017,5,9,1,as-04,1135804
2017,5,10,2,as-01,1190166
2017,5,10,2,as-02,1189054
2017,5,10,2,as-03,1191966
2017,5,10,2,as-04,1189562
2017,5,11,3,as-01,1160010
2017,5,11,3,as-02,1159091
2017,5,11,3,as-03,1160421
2017,5,11,3,as-04,1159657
2017,5,12,4,as-01,1277608
2017,5,12,4,as-02,1277741
2017,5,12,4,as-03,1277304
2017,5,12,4,as-04,1277968
2017,5,13,5,as-01,1216883
2017,5,13,5,as-02,1217782
2017,5,13,5,as-03,1217341
2017,5,13,5,as-04,1217311
2017,5,14,6,as-01,1007108
2017,5,14,6,as-02,1007662
2017,5,14,6,as-03,1007596
2017,5,14,6,as-04,1007164
2017,5,15,0,as-01,1180493
2017,5,15,0,as-02,1182779
2017,5,15,0,as-03,1180181
2017,5,15,0,as-04,1182926
2017,5,16,1,as-01,1158011
2017,5,16,1,as-02,1160182
2017,5,16,1,as-03,1157412
2017,5,16,1,as-04,1160528
2017,5,17,2,as-01,1173941
2017,5,17,2,as-02,1173155
2017,5,17,2,as-03,1173352
2017,5,17,2,as-04,1173581
2017,5,18,3,as-01,1147424
2017,5,18,3,as-02,1146152
2017,5,18,3,as-03,1146849
2017,5,18,3,as-04,1146649
2017,5,19,4,as-01,1227080
2017,5,19,4,as-02,1228193
2017,5,19,4,as-03,1228018
2017,5,19,4,as-04,1227086
2017,5,20,5,as-01,1155332
2017,5,20,5,as-02,1155628
2017,5,20,5,as-03,1155305
2017,5,20,5,as-04,1155649
2017,5,21,6,as-01,984963
2017,5,21,6,as-02,985633
2017,5,21,6,as-03,984283
2017,5,21,6,as-04,986334
2017,5,22,0,as-01,1163791
2017,5,22,0,as-02,1163811
2017,5,22,0,as-03,1163667
2017,5,22,0,as-04,1163784
2017,5,23,1,as-01,1217109
2017,5,23,1,as-02,1215087
2017,5,23,1,as-03,1216859
2017,5,23,1,as-04,1215209
2017,5,24,2,as-01,1407872
2017,5,24,2,as-02,1408001
2017,5,24,2,as-03,1407193
2017,5,24,2,as-04,1408590
2017,5,25,3,as-01,1367113
2017,5,25,3,as-02,1367001
2017,5,25,3,as-03,1366975
2017,5,25,3,as-04,1367151
2017,5,26,4,as-01,1538159
2017,5,26,4,as-02,1538387
2017,5,26,4,as-03,1538278
2017,5,26,4,as-04,1538212
2017,5,27,5,as-01,1352116
2017,5,27,5,as-02,1352173
2017,5,27,5,as-03,1351702
2017,5,27,5,as-04,1352567
2017,5,28,6,as-01,1236759
2017,5,28,6,as-02,1236799
2017,5,28,6,as-03,1236521
2017,5,28,6,as-04,1237089
2017,5,29,0,as-01,1269233
2017,5,29,0,as-02,1270818
2017,5,29,0,as-03,1268791
2017,5,29,0,as-04,1271052
2017,5,30,1,as-01,1226452
2017,5,30,1,as-02,1224963
2017,5,30,1,as-03,1226167
2017,5,30,1,as-04,1225214
2017,5,31,2,as-01,1240457
2017,5,31,2,as-02,1242188
2017,5,31,2,as-03,1240105
2017,5,31,2,as-04,1242333
2017,6,1,3,as-01,1239133
2017,6,1,3,as-02,1237703
2017,6,1,3,as-03,1238742
2017,6,1,3,as-04,1237917
2017,6,2,4,as-01,1386137
2017,6,2,4,as-02,1386696
2017,6,2,4,as-03,1385976
2017,6,2,4,as-04,1386711
2017,6,3,5,as-01,1328591
2017,6,3,5,as-02,1327289
2017,6,3,5,as-03,1328121
2017,6,3,5,as-04,1327780
2017,6,4,6,as-01,1095917
2017,6,4,6,as-02,1096698
2017,6,4,6,as-03,1096087
2017,6,4,6,as-04,1096503
2017,6,5,0,as-01,1093440
2017,6,5,0,as-02,1094032
2017,6,5,0,as-03,1093831
2017,6,5,0,as-04,1093638
2017,6,6,1,as-01,1228817
2017,6,6,1,as-02,1231361
2017,6,6,1,as-03,1228796
2017,6,6,1,as-04,1231133
2017,6,7,2,as-01,1201413
2017,6,7,2,as-02,1201915
2017,6,7,2,as-03,1200542
2017,6,7,2,as-04,1202623
2017,6,8,3,as-01,1209208
2017,6,8,3,as-02,1208989
2017,6,8,3,as-03,1209326
2017,6,8,3,as-04,1208719
2017,6,9,4,as-01,1238631
2017,6,9,4,as-02,1238266
2017,6,9,4,as-03,1238331
2017,6,9,4,as-04,1238407
2017,6,10,5,as-01,1107067
2017,6,10,5,as-02,1107139
2017,6,10,5,as-03,1107114
2017,6,10,5,as-04,1107035
2017,6,11,6,as-01,918330
2017,6,11,6,as-02,920518
2017,6,11,6,as-03,918982
2017,6,11,6,as-04,919882
2017,6,12,0,as-01,1173317
2017,6,12,0,as-02,1174040
2017,6,12,0,as-03,1173333
2017,6,12,0,as-04,1173692
2017,6,13,1,as-01,1122008
2017,6,13,1,as-02,1123091
2017,6,13,1,as-03,1121819
2017,6,13,1,as-04,1123142
2017,6,14,2,as-01,1174179
2017,6,14,2,as-02,1175276
2017,6,14,2,as-03,1174832
2017,6,14,2,as-04,1174486
2017,6,15,3,as-01,1684863
2017,6,15,3,as-02,1684186
2017,6,15,3,as-03,1685267
2017,6,15,3,as-04,1683614
2017,6,16,4,as-01,1298005
2017,6,16,4,as-02,1297091
2017,6,16,4,as-03,1297787
2017,6,16,4,as-04,1297162
2017,6,17,5,as-01,1149060
2017,6,17,5,as-02,1150193
2017,6,17,5,as-03,1148676
2017,6,17,5,as-04,1150601
2017,6,18,6,as-01,981315
2017,6,18,6,as-02,980695
2017,6,18,6,as-03,981213
2017,6,18,6,as-04,980851
2017,6,19,0,as-01,1184158
2017,6,19,0,as-02,1183149
2017,6,19,0,as-03,1183470
2017,6,19,0,as-04,1183597
2017,6,20,1,as-01,1165443
2017,6,20,1,as-02,1165262
2017,6,20,1,as-03,1164994
2017,6,20,1,as-04,1165587
2017,6,21,2,as-01,1170238
2017,6,21,2,as-02,1168769
2017,6,21,2,as-03,1169891
2017,6,21,2,as-04,1168956
2017,6,22,3,as-01,1173261
2017,6,22,3,as-02,1173901
2017,6,22,3,as-03,1173329
2017,6,22,3,as-04,1173793
2017,6,23,4,as-01,1281100
2017,6,23,4,as-02,1281141
2017,6,23,4,as-03,1280560
2017,6,23,4,as-04,1281630
2017,6,24,5,as-01,1178824
2017,6,24,5,as-02,1179098
2017,6,24,5,as-03,1178754
2017,6,24,5,as-04,1179122
2017,6,25,6,as-01,1022556
2017,6,25,6,as-02,1022280
2017,6,25,6,as-03,1022644
2017,6,25,6,as-04,1022254
2017,6,26,0,as-01,1216528
2017,6,26,0,as-02,1218196
2017,6,26,0,as-03,1216986
2017,6,26,0,as-04,1217651
2017,6,27,1,as-01,1173070
2017,6,27,1,as-02,1173832
2017,6,27,1,as-03,1173301
2017,6,27,1,as-04,1173546
2017,6,28,2,as-01,1219664
2017,6,28,2,as-02,1218321
2017,6,28,2,as-03,1221124
2017,6,28,2,as-04,1218820
2017,6,29,3,as-01,1203561
2017,6,29,3,as-02,1204051
2017,6,29,3,as-03,1205921
2017,6,29,3,as-04,1203637
2017,6,30,4,as-01,1311513
2017,6,30,4,as-02,1311958
2017,6,30,4,as-03,1313172
2017,6,30,4,as-04,1312518
2017,7,1,5,as-01,1195447
2017,7,1,5,as-02,1195663
2017,7,1,5,as-03,1196061
2017,7,1,5,as-04,1195551
2017,7,2,6,as-01,960834
2017,7,2,6,as-02,962159
2017,7,2,6,as-03,961193
2017,7,2,6,as-04,961888
2017,7,3,0,as-01,1223204
2017,7,3,0,as-02,1222650
2017,7,3,0,as-03,1224106
2017,7,3,0,as-04,1224145
2017,7,4,1,as-01,1190702
2017,7,4,1,as-02,1189135
2017,7,4,1,as-03,1191711
2017,7,4,1,as-04,1190457
2017,7,5,2,as-01,1191281
2017,7,5,2,as-02,1192068
2017,7,5,2,as-03,1192988
2017,7,5,2,as-04,1192535
2017,7,6,3,as-01,1223442
2017,7,6,3,as-02,1223577
2017,7,6,3,as-03,1224252
2017,7,6,3,as-04,1224773
2017,7,7,4,as-01,1320650
2017,7,7,4,as-02,1321209
2017,7,7,4,as-03,1320910
2017,7,7,4,as-04,1322836
2017,7,8,5,as-01,1306665
2017,7,8,5,as-02,1304932
2017,7,8,5,as-03,1307227
2017,7,8,5,as-04,1305011
2017,7,9,6,as-01,1028911
2017,7,9,6,as-02,1028029
2017,7,9,6,as-03,1042350
2017,7,9,6,as-04,1042610
2017,7,10,0,as-01,1263430
2017,7,10,0,as-02,1265058
2017,7,10,0,as-03,1265491
2017,7,10,0,as-04,1265363
2017,7,11,1,as-01,367658
2017,7,11,1,as-02,367121
2017,7,11,1,as-03,1858951
2017,7,11,1,as-04,1858583
2017,7,12,2,as-01,0
2017,7,12,2,as-02,0
2017,7,12,2,as-03,2577354
2017,7,12,2,as-04,2577825
2017,7,13,3,as-01,0
2017,7,13,3,as-02,0
2017,7,13,3,as-03,2641522
2017,7,13,3,as-04,2640180
2017,7,14,4,as-01,710620
2017,7,14,4,as-02,710482
2017,7,14,4,as-03,2127984
2017,7,14,4,as-04,2126420
2017,7,15,5,as-01,1466445
2017,7,15,5,as-02,1465690
2017,7,15,5,as-03,1467132
2017,7,15,5,as-04,1465409
2017,7,16,6,as-01,1202587
2017,7,16,6,as-02,1201451
2017,7,16,6,as-03,1202129
2017,7,16,6,as-04,1201969
2017,7,17,0,as-01,1344901
2017,7,17,0,as-02,1346229
2017,7,17,0,as-03,1345634
2017,7,17,0,as-04,1347699
2017,7,18,1,as-01,1295686
2017,7,18,1,as-02,1294921
2017,7,18,1,as-03,1297242
2017,7,18,1,as-04,1295328
2017,7,19,2,as-01,1657895
2017,7,19,2,as-02,1659559
2017,7,19,2,as-03,1659754
2017,7,19,2,as-04,1659684
2017,7,20,3,as-01,1372074
2017,7,20,3,as-02,1373617
2017,7,20,3,as-03,1373321
2017,7,20,3,as-04,1374310
2017,7,21,4,as-01,1507102
2017,7,21,4,as-02,1507007
2017,7,21,4,as-03,1508908
2017,7,21,4,as-04,1507040
2017,7,22,5,as-01,1536864
2017,7,22,5,as-02,1536769
2017,7,22,5,as-03,1537297
2017,7,22,5,as-04,1536718
2017,7,23,6,as-01,1249083
2017,7,23,6,as-02,1249131
2017,7,23,6,as-03,1248322
2017,7,23,6,as-04,1249952
2017,7,24,0,as-01,1385592
2017,7,24,0,as-02,1385720
2017,7,24,0,as-03,1386372
2017,7,24,0,as-04,1386896
2017,7,25,1,as-01,1347725
2017,7,25,1,as-02,1346883
2017,7,25,1,as-03,1347768
2017,7,25,1,as-04,1348965
2017,7,26,2,as-01,1402742
2017,7,26,2,as-02,1401870
2017,7,26,2,as-03,1403545
2017,7,26,2,as-04,1403005
2017,7,27,3,as-01,1431986
2017,7,27,3,as-02,1432785
2017,7,27,3,as-03,1433976
2017,7,27,3,as-04,1432523
2017,7,28,4,as-01,1553973
2017,7,28,4,as-02,1555150
2017,7,28,4,as-03,1554478
2017,7,28,4,as-04,1556607
2017,7,29,5,as-01,1578051
2017,7,29,5,as-02,1576302
2017,7,29,5,as-03,1577730
2017,7,29,5,as-04,1576958
2017,7,30,6,as-01,1323952
2017,7,30,6,as-02,1320819
2017,7,30,6,as-03,1323230
2017,7,30,6,as-04,1321644
2017,7,31,0,as-01,1437761
2017,7,31,0,as-02,1438437
2017,7,31,0,as-03,1439237
2017,7,31,0,as-04,1438891
2017,8,1,1,as-01,1302094
2017,8,1,1,as-02,1301338
2017,8,1,1,as-03,1302009
2017,8,1,1,as-04,1301486
2017,8,2,2,as-01,1335108
2017,8,2,2,as-02,1335931
2017,8,2,2,as-03,1336059
2017,8,2,2,as-04,1337035
2017,8,3,3,as-01,1332826
2017,8,3,3,as-02,1332523
2017,8,3,3,as-03,1333358
2017,8,3,3,as-04,1333862
2017,8,4,4,as-01,1497250
2017,8,4,4,as-02,1498713
2017,8,4,4,as-03,1498639
2017,8,4,4,as-04,1499174
2017,8,5,5,as-01,1433127
2017,8,5,5,as-02,1434513
2017,8,5,5,as-03,1433979
2017,8,5,5,as-04,1434103
2017,8,6,6,as-01,1187025
2017,8,6,6,as-02,1188004
2017,8,6,6,as-03,1187097
2017,8,6,6,as-04,1187983
2017,8,7,0,as-01,1336544
2017,8,7,0,as-02,1335720
2017,8,7,0,as-03,1337647
2017,8,7,0,as-04,1336694
2017,8,8,1,as-01,1232691
2017,8,8,1,as-02,1233508
2017,8,8,1,as-03,1234611
2017,8,8,1,as-04,1233661
2017,8,9,2,as-01,1288506
2017,8,9,2,as-02,1286691
2017,8,9,2,as-03,1289949
2017,8,9,2,as-04,1287245
2017,8,10,3,as-01,1303939
2017,8,10,3,as-02,1305426
2017,8,10,3,as-03,1305994
2017,8,10,3,as-04,1305300
2017,8,11,4,as-01,1333388
2017,8,11,4,as-02,1333574
2017,8,11,4,as-03,1334200
2017,8,11,4,as-04,1334509
2017,8,12,5,as-01,1345502
2017,8,12,5,as-02,1346346
2017,8,12,5,as-03,1346275
2017,8,12,5,as-04,1346006
2017,8,13,6,as-01,1137684
2017,8,13,6,as-02,1137766
2017,8,13,6,as-03,1138512
2017,8,13,6,as-04,1136995
2017,8,14,0,as-01,1254896
2017,8,14,0,as-02,1253571
