year,month,day,week_day,hour,requests
2015,5,7,3,1,3201
2015,5,7,3,2,2994
2015,5,7,3,3,2940
2015,5,7,3,4,2880
2015,5,7,3,5,2732
2015,5,7,3,6,5142
2015,5,7,3,7,19878
2015,5,7,3,8,59525
2015,5,7,3,9,77789
2015,5,7,3,10,82540
2015,5,7,3,11,76829
2015,5,7,3,12,36753
2015,5,7,3,13,59147
2015,5,7,3,14,67558
2015,5,7,3,15,66406
2015,5,7,3,16,65422
2015,5,7,3,17,51922
2015,5,7,3,18,39820
2015,5,7,3,19,32573
2015,5,7,3,20,28967
2015,5,7,3,21,16387
2015,5,7,3,22,8515
2015,5,7,3,23,5412
2015,5,8,4,0,4205
2015,5,8,4,1,3437
2015,5,8,4,2,3487
2015,5,8,4,3,3288
2015,5,8,4,4,3417
2015,5,8,4,5,2925
2015,5,8,4,6,5169
2015,5,8,4,7,20366
2015,5,8,4,8,58369
2015,5,8,4,9,76608
2015,5,8,4,10,80872
2015,5,8,4,11,76377
2015,5,8,4,12,36998
2015,5,8,4,13,58418
2015,5,8,4,14,65758
2015,5,8,4,15,63590
2015,5,8,4,16,59528
2015,5,8,4,17,47831
2015,5,8,4,18,36565
2015,5,8,4,19,29748
2015,5,8,4,20,23644
2015,5,8,4,21,13582
2015,5,8,4,22,8621
2015,5,8,4,23,5667
2015,5,9,5,0,4610
2015,5,9,5,1,3837
2015,5,9,5,2,3850
2015,5,9,5,3,3640
2015,5,9,5,4,3225
2015,5,9,5,5,2188
2015,5,9,5,6,2266
2015,5,9,5,7,6197
2015,5,9,5,8,17620
2015,5,9,5,9,29158
2015,5,9,5,10,34256
2015,5,9,5,11,32490
2015,5,9,5,12,25486
2015,5,9,5,13,25213
2015,5,9,5,14,23220
2015,5,9,5,15,22310
2015,5,9,5,16,23492
2015,5,9,5,17,23765
2015,5,9,5,18,22809
2015,5,9,5,19,21182
2015,5,9,5,20,19233
2015,5,9,5,21,16155
2015,5,9,5,22,10777
2015,5,9,5,23,4622
2015,5,10,6,0,4036
2015,5,10,6,1,3498
2015,5,10,6,2,3427
2015,5,10,6,3,3214
2015,5,10,6,4,2972
2015,5,10,6,5,2237
2015,5,10,6,6,2130
2015,5,10,6,7,4446
2015,5,10,6,8,12036
2015,5,10,6,9,21379
2015,5,10,6,10,26005
2015,5,10,6,11,23622
2015,5,10,6,12,17342
2015,5,10,6,13,15136
2015,5,10,6,14,14185
2015,5,10,6,15,14621
2015,5,10,6,16,16721
2015,5,10,6,17,20103
2015,5,10,6,18,24091
2015,5,10,6,19,27750
2015,5,10,6,20,28309
2015,5,10,6,21,18022
2015,5,10,6,22,8687
2015,5,10,6,23,4978
2015,5,11,0,0,3718
2015,5,11,0,1,2783
2015,5,11,0,2,2860
2015,5,11,0,3,2779
2015,5,11,0,4,2729
2015,5,11,0,5,2436
2015,5,11,0,6,4433
2015,5,11,0,7,22041
2015,5,11,0,8,66748
2015,5,11,0,9,85286
2015,5,11,0,10,87779
2015,5,11,0,11,80039
2015,5,11,0,12,36895
2015,5,11,0,13,60003
2015,5,11,0,14,71814
2015,5,11,0,15,69537
2015,5,11,0,16,69072
2015,5,11,0,17,53873
2015,5,11,0,18,38618
2015,5,11,0,19,32265
2015,5,11,0,20,58812
2015,5,11,0,21,16179
2015,5,11,0,22,7897
2015,5,11,0,23,4237
2015,5,12,1,0,3197
2015,5,12,1,1,2883
2015,5,12,1,2,2853
2015,5,12,1,3,2883
2015,5,12,1,4,2851
2015,5,12,1,5,2561
2015,5,12,1,6,4510
2015,5,12,1,7,21477
2015,5,12,1,8,62821
2015,5,12,1,9,81520
2015,5,12,1,10,85070
2015,5,12,1,11,79430
2015,5,12,1,12,37152
2015,5,12,1,13,58650
2015,5,12,1,14,70239
2015,5,12,1,15,69764
2015,5,12,1,16,68006
2015,5,12,1,17,53625
2015,5,12,1,18,39033
2015,5,12,1,19,32145
2015,5,12,1,20,28126
2015,5,12,1,21,16179
2015,5,12,1,22,7874
2015,5,12,1,23,2313
2015,5,13,2,0,2714
2015,5,13,2,1,2950
2015,5,13,2,2,2922
2015,5,13,2,3,2806
2015,5,13,2,4,3037
2015,5,13,2,5,2754
2015,5,13,2,6,4612
2015,5,13,2,7,21425
2015,5,13,2,8,61736
2015,5,13,2,9,78940
2015,5,13,2,10,83075
2015,5,13,2,11,79463
2015,5,13,2,12,38543
2015,5,13,2,13,60187
2015,5,13,2,14,70645
2015,5,13,2,15,65730
2015,5,13,2,16,58327
2015,5,13,2,17,45299
2015,5,13,2,18,35523
2015,5,13,2,19,28852
2015,5,13,2,20,54679
2015,5,13,2,21,15074
2015,5,13,2,22,8098
2015,5,13,2,23,4813
2015,5,14,3,0,3654
2015,5,14,3,1,2867
2015,5,14,3,2,2807
2015,5,14,3,3,2565
2015,5,14,3,4,2463
2015,5,14,3,5,1973
2015,5,14,3,6,2149
2015,5,14,3,7,4281
2015,5,14,3,8,11582
2015,5,14,3,9,21441
2015,5,14,3,10,25507
2015,5,14,3,11,23474
2015,5,14,3,12,16911
2015,5,14,3,13,16081
2015,5,14,3,14,15247
2015,5,14,3,15,15190
2015,5,14,3,16,16305
2015,5,14,3,17,19612
2015,5,14,3,18,21179
2015,5,14,3,19,21853
2015,5,14,3,20,20088
2015,5,14,3,21,12032
2015,5,14,3,22,6782
2015,5,14,3,23,4296
2015,5,15,4,0,3307
2015,5,15,4,1,2894
2015,5,15,4,2,2940
2015,5,15,4,3,2882
2015,5,15,4,4,2830
2015,5,15,4,5,2629
2015,5,15,4,6,3460
2015,5,15,4,7,11226
2015,5,15,4,8,37455
2015,5,15,4,9,57478
2015,5,15,4,10,65992
2015,5,15,4,11,61824
2015,5,15,4,12,34874
2015,5,15,4,13,45725
2015,5,15,4,14,52650
2015,5,15,4,15,49584
2015,5,15,4,16,48807
2015,5,15,4,17,41363
2015,5,15,4,18,32513
2015,5,15,4,19,27289
2015,5,15,4,20,21599
2015,5,15,4,21,12099
2015,5,15,4,22,7536
2015,5,15,4,23,4983
2015,5,16,5,0,4095
2015,5,16,5,1,3284
2015,5,16,5,2,3062
2015,5,16,5,3,2980
2015,5,16,5,4,2574
2015,5,16,5,5,2117
2015,5,16,5,6,2023
2015,5,16,5,7,5150
2015,5,16,5,8,15131
2015,5,16,5,9,26285
2015,5,16,5,10,30659
2015,5,16,5,11,29266
2015,5,16,5,12,23000
2015,5,16,5,13,23514
2015,5,16,5,14,21355
2015,5,16,5,15,19850
2015,5,16,5,16,20413
2015,5,16,5,17,20780
2015,5,16,5,18,20363
2015,5,16,5,19,18866
2015,5,16,5,20,18599
2015,5,16,5,21,18710
2015,5,16,5,22,14918
2015,5,16,5,23,4514
2015,5,17,6,0,3698
2015,5,17,6,1,3178
2015,5,17,6,2,3105
2015,5,17,6,3,2827
2015,5,17,6,4,2582
2015,5,17,6,5,1924
2015,5,17,6,6,1638
2015,5,17,6,7,3026
2015,5,17,6,8,7856
2015,5,17,6,9,15722
2015,5,17,6,10,21559
2015,5,17,6,11,21240
2015,5,17,6,12,15906
2015,5,17,6,13,14944
2015,5,17,6,14,13840
2015,5,17,6,15,13890
2015,5,17,6,16,16392
2015,5,17,6,17,19465
2015,5,17,6,18,22282
2015,5,17,6,19,24633
2015,5,17,6,20,24706
2015,5,17,6,21,15563
2015,5,17,6,22,7666
2015,5,17,6,23,4204
2015,5,18,0,0,3259
2015,5,18,0,1,2764
2015,5,18,0,2,2793
2015,5,18,0,3,2630
2015,5,18,0,4,2732
2015,5,18,0,5,2401
2015,5,18,0,6,4180
2015,5,18,0,7,21242
2015,5,18,0,8,70809
2015,5,18,0,9,88151
2015,5,18,0,10,91254
2015,5,18,0,11,83078
2015,5,18,0,12,37546
2015,5,18,0,13,61296
2015,5,18,0,14,73697
2015,5,18,0,15,70816
2015,5,18,0,16,68749
2015,5,18,0,17,52798
2015,5,18,0,18,39040
2015,5,18,0,19,32639
2015,5,18,0,20,58411
2015,5,18,0,21,17031
2015,5,18,0,22,8457
2015,5,18,0,23,4548
2015,5,19,1,0,3324
2015,5,19,1,1,2843
2015,5,19,1,2,3012
2015,5,19,1,3,2738
2015,5,19,1,4,2669
2015,5,19,1,5,2486
2015,5,19,1,6,3739
2015,5,19,1,7,19411
2015,5,19,1,8,58052
2015,5,19,1,9,79131
2015,5,19,1,10,85718
2015,5,19,1,11,80105
2015,5,19,1,12,35100
2015,5,19,1,13,59356
2015,5,19,1,14,73475
2015,5,19,1,15,72828
2015,5,19,1,16,74639
2015,5,19,1,17,56193
2015,5,19,1,18,40168
2015,5,19,1,19,32749
2015,5,19,1,20,27116
2015,5,19,1,21,15363
2015,5,19,1,22,7906
2015,5,19,1,23,3904
2015,5,20,2,0,3284
2015,5,20,2,1,2525
2015,5,20,2,2,2538
2015,5,20,2,3,2513
2015,5,20,2,4,2623
2015,5,20,2,5,2317
2015,5,20,2,6,3728
2015,5,20,2,7,18314
2015,5,20,2,8,56341
2015,5,20,2,9,78270
2015,5,20,2,10,85796
2015,5,20,2,11,79229
2015,5,20,2,12,35435
2015,5,20,2,13,59239
2015,5,20,2,14,71737
2015,5,20,2,15,69364
2015,5,20,2,16,68272
2015,5,20,2,17,53149
2015,5,20,2,18,40082
2015,5,20,2,19,33736
2015,5,20,2,20,67716
2015,5,20,2,21,15278
2015,5,20,2,22,7475
2015,5,20,2,23,2218
2015,5,21,3,0,2971
2015,5,21,3,1,2842
2015,5,21,3,2,2815
2015,5,21,3,3,2803
2015,5,21,3,4,2600
2015,5,21,3,5,2507
2015,5,21,3,6,4047
2015,5,21,3,7,18186
2015,5,21,3,8,54175
2015,5,21,3,9,74120
2015,5,21,3,10,83037
2015,5,21,3,11,76470
2015,5,21,3,12,34878
2015,5,21,3,13,55754
2015,5,21,3,14,68048
2015,5,21,3,15,72241
2015,5,21,3,16,66639
2015,5,21,3,17,51722
2015,5,21,3,18,39800
2015,5,21,3,19,32148
2015,5,21,3,20,26899
2015,5,21,3,21,15433
2015,5,21,3,22,14040
2015,5,21,3,23,4327
2015,5,22,4,0,3502
2015,5,22,4,1,2879
2015,5,22,4,2,2927
2015,5,22,4,3,2746
2015,5,22,4,4,2725
2015,5,22,4,5,2372
2015,5,22,4,6,3884
2015,5,22,4,7,18423
2015,5,22,4,8,54998
2015,5,22,4,9,73816
2015,5,22,4,10,79349
2015,5,22,4,11,74672
2015,5,22,4,12,35680
2015,5,22,4,13,57344
2015,5,22,4,14,65000
2015,5,22,4,15,63185
2015,5,22,4,16,56369
2015,5,22,4,17,45058
2015,5,22,4,18,35203
2015,5,22,4,19,28952
2015,5,22,4,20,23010
2015,5,22,4,21,13389
2015,5,22,4,22,8058
2015,5,22,4,23,4754
2015,5,23,5,0,4180
2015,5,23,5,1,3121
2015,5,23,5,2,2993
2015,5,23,5,3,2806
2015,5,23,5,4,2552
2015,5,23,5,5,2165
2015,5,23,5,6,2171
2015,5,23,5,7,6043
2015,5,23,5,8,15933
2015,5,23,5,9,28194
2015,5,23,5,10,32808
2015,5,23,5,11,31779
2015,5,23,5,12,23727
2015,5,23,5,13,24140
2015,5,23,5,14,22376
2015,5,23,5,15,20969
2015,5,23,5,16,21761
2015,5,23,5,17,22772
2015,5,23,5,18,20853
2015,5,23,5,19,19805
2015,5,23,5,20,17189
2015,5,23,5,21,10330
2015,5,23,5,22,6145
2015,5,23,5,23,40304
2015,5,24,6,0,3738
2015,5,24,6,1,3210
2015,5,24,6,2,3087
2015,5,24,6,3,2812
2015,5,24,6,4,2482
2015,5,24,6,5,1919
2015,5,24,6,6,1739
2015,5,24,6,7,3032
2015,5,24,6,8,8290
2015,5,24,6,9,15853
2015,5,24,6,10,20195
2015,5,24,6,11,19765
2015,5,24,6,12,15236
2015,5,24,6,13,13959
2015,5,24,6,14,12252
2015,5,24,6,15,12079
2015,5,24,6,16,14388
2015,5,24,6,17,17042
2015,5,24,6,18,19453
2015,5,24,6,19,20204
2015,5,24,6,20,18020
2015,5,24,6,21,11656
2015,5,24,6,22,6270
2015,5,24,6,23,4119
2015,5,25,0,0,3458
2015,5,25,0,1,2825
2015,5,25,0,2,2864
2015,5,25,0,3,2704
2015,5,25,0,4,2671
2015,5,25,0,5,1936
2015,5,25,0,6,1718
2015,5,25,0,7,3753
2015,5,25,0,8,10423
2015,5,25,0,9,20742
2015,5,25,0,10,27225
2015,5,25,0,11,25129
2015,5,25,0,12,17548
2015,5,25,0,13,18205
2015,5,25,0,14,16764
2015,5,25,0,15,17196
2015,5,25,0,16,19230
2015,5,25,0,17,23585
2015,5,25,0,18,23772
2015,5,25,0,19,24782
2015,5,25,0,20,21507
2015,5,25,0,21,11829
2015,5,25,0,22,6421
2015,5,25,0,23,3683
2015,5,26,1,0,3248
2015,5,26,1,1,2580
2015,5,26,1,2,2639
2015,5,26,1,3,2622
2015,5,26,1,4,2673
2015,5,26,1,5,2337
2015,5,26,1,6,4385
2015,5,26,1,7,20541
2015,5,26,1,8,69047
2015,5,26,1,9,90641
2015,5,26,1,10,96555
2015,5,26,1,11,87592
2015,5,26,1,12,39659
2015,5,26,1,13,65061
2015,5,26,1,14,79019
2015,5,26,1,15,77379
2015,5,26,1,16,75246
2015,5,26,1,17,59299
2015,5,26,1,18,41517
2015,5,26,1,19,33734
2015,5,26,1,20,27490
2015,5,26,1,21,15608
2015,5,26,1,22,7841
2015,5,26,1,23,4428
2015,5,27,2,0,3491
2015,5,27,2,1,3032
2015,5,27,2,2,3045
2015,5,27,2,3,2970
2015,5,27,2,4,3273
2015,5,27,2,5,3066
2015,5,27,2,6,4794
2015,5,27,2,7,21990
2015,5,27,2,8,63995
2015,5,27,2,9,82978
2015,5,27,2,10,86500
2015,5,27,2,11,79359
2015,5,27,2,12,36467
2015,5,27,2,13,60291
2015,5,27,2,14,71363
2015,5,27,2,15,69644
2015,5,27,2,16,67325
2015,5,27,2,17,52688
2015,5,27,2,18,39281
2015,5,27,2,19,32816
2015,5,27,2,20,62882
2015,5,27,2,21,17650
2015,5,27,2,22,8804
2015,5,27,2,23,4613
2015,5,28,3,0,3458
2015,5,28,3,1,2829
2015,5,28,3,2,2908
2015,5,28,3,3,2712
2015,5,28,3,4,2895
2015,5,28,3,5,2460
2015,5,28,3,6,4443
2015,5,28,3,7,21215
2015,5,28,3,8,61981
2015,5,28,3,9,80631
2015,5,28,3,10,84352
2015,5,28,3,11,78765
2015,5,28,3,12,36916
2015,5,28,3,13,57811
2015,5,28,3,14,69206
2015,5,28,3,15,67018
2015,5,28,3,16,65185
2015,5,28,3,17,51655
2015,5,28,3,18,38692
2015,5,28,3,19,31819
2015,5,28,3,20,28080
2015,5,28,3,21,16624
2015,5,28,3,22,8573
2015,5,28,3,23,4739
2015,5,29,4,0,3551
2015,5,29,4,1,3018
2015,5,29,4,2,2893
2015,5,29,4,3,2755
2015,5,29,4,4,2815
2015,5,29,4,5,2531
2015,5,29,4,6,4157
2015,5,29,4,7,19199
2015,5,29,4,8,58102
2015,5,29,4,9,76123
2015,5,29,4,10,81316
2015,5,29,4,11,76207
2015,5,29,4,12,36506
2015,5,29,4,13,56894
2015,5,29,4,14,66946
2015,5,29,4,15,62896
2015,5,29,4,16,56729
2015,5,29,4,17,44688
2015,5,29,4,18,34945
2015,5,29,4,19,27943
2015,5,29,4,20,23528
2015,5,29,4,21,14593
2015,5,29,4,22,8366
2015,5,29,4,23,5585
2015,5,30,5,0,4243
2015,5,30,5,1,3526
2015,5,30,5,2,3175
2015,5,30,5,3,2974
2015,5,30,5,4,2629
2015,5,30,5,5,2221
2015,5,30,5,6,2420
2015,5,30,5,7,6169
2015,5,30,5,8,17085
2015,5,30,5,9,29460
2015,5,30,5,10,33051
2015,5,30,5,11,31238
2015,5,30,5,12,23842
2015,5,30,5,13,24018
2015,5,30,5,14,22294
2015,5,30,5,15,20819
2015,5,30,5,16,21553
2015,5,30,5,17,22938
2015,5,30,5,18,21575
2015,5,30,5,19,19969
2015,5,30,5,20,18206
2015,5,30,5,21,12745
2015,5,30,5,22,8437
2015,5,30,5,23,4601
2015,5,31,6,0,4059
2015,5,31,6,1,3305
2015,5,31,6,2,3385
2015,5,31,6,3,3178
2015,5,31,6,4,2658
2015,5,31,6,5,2101
2015,5,31,6,6,1979
2015,5,31,6,7,3405
2015,5,31,6,8,8943
2015,5,31,6,9,17214
2015,5,31,6,10,22582
2015,5,31,6,11,22106
2015,5,31,6,12,16107
2015,5,31,6,13,15078
2015,5,31,6,14,13803
2015,5,31,6,15,14249
2015,5,31,6,16,16237
2015,5,31,6,17,19657
2015,5,31,6,18,22492
2015,5,31,6,19,24825
2015,5,31,6,20,25043
2015,5,31,6,21,16057
2015,5,31,6,22,8306
2015,5,31,6,23,4395
2015,6,1,0,0,3515
2015,6,1,0,1,2798
2015,6,1,0,2,2845
2015,6,1,0,3,2868
2015,6,1,0,4,2917
2015,6,1,0,5,2475
2015,6,1,0,6,4506
2015,6,1,0,7,21615
2015,6,1,0,8,67521
2015,6,1,0,9,86327
2015,6,1,0,10,89096
2015,6,1,0,11,82055
2015,6,1,0,12,36711
2015,6,1,0,13,61374
2015,6,1,0,14,73666
2015,6,1,0,15,72319
2015,6,1,0,16,71131
2015,6,1,0,17,54640
2015,6,1,0,18,40289
2015,6,1,0,19,35167
2015,6,1,0,20,48114
2015,6,1,0,21,18367
2015,6,1,0,22,8902
2015,6,1,0,23,4391
2015,6,2,1,0,3312
2015,6,2,1,1,2794
2015,6,2,1,2,2841
2015,6,2,1,3,2780
2015,6,2,1,4,2781
2015,6,2,1,5,2465
2015,6,2,1,6,4059
2015,6,2,1,7,19923
2015,6,2,1,8,60840
2015,6,2,1,9,81943
2015,6,2,1,10,85970
2015,6,2,1,11,79362
2015,6,2,1,12,36195
2015,6,2,1,13,59680
2015,6,2,1,14,71935
2015,6,2,1,15,69675
2015,6,2,1,16,67577
2015,6,2,1,17,51885
2015,6,2,1,18,39853
2015,6,2,1,19,32276
2015,6,2,1,20,28487
2015,6,2,1,21,17918
2015,6,2,1,22,9151
2015,6,2,1,23,4518
2015,6,3,2,0,3423
2015,6,3,2,1,2824
2015,6,3,2,2,2811
2015,6,3,2,3,2694
2015,6,3,2,4,2733
2015,6,3,2,5,2592
2015,6,3,2,6,4430
2015,6,3,2,7,20902
2015,6,3,2,8,60118
2015,6,3,2,9,79252
2015,6,3,2,10,82575
2015,6,3,2,11,77826
2015,6,3,2,12,35919
2015,6,3,2,13,58310
2015,6,3,2,14,69034
2015,6,3,2,15,66537
2015,6,3,2,16,63271
2015,6,3,2,17,48827
2015,6,3,2,18,36811
2015,6,3,2,19,30749
2015,6,3,2,20,49208
2015,6,3,2,21,17023
2015,6,3,2,22,8677
2015,6,3,2,23,4507
2015,6,4,3,0,3594
2015,6,4,3,1,2764
2015,6,4,3,2,2759
2015,6,4,3,3,2686
2015,6,4,3,4,2808
2015,6,4,3,5,2617
2015,6,4,3,6,3970
2015,6,4,3,7,16533
2015,6,4,3,8,46801
2015,6,4,3,9,62031
2015,6,4,3,10,66906
2015,6,4,3,11,62493
2015,6,4,3,12,31092
2015,6,4,3,13,45661
2015,6,4,3,14,52459
2015,6,4,3,15,51908
2015,6,4,3,16,49644
2015,6,4,3,17,40794
2015,6,4,3,18,32527
2015,6,4,3,19,27839
2015,6,4,3,20,24823
2015,6,4,3,21,16511
2015,6,4,3,22,9343
2015,6,4,3,23,4828
2015,6,5,4,0,3462
2015,6,5,4,1,2888
2015,6,5,4,2,2725
2015,6,5,4,3,2739
2015,6,5,4,4,2695
2015,6,5,4,5,2552
2015,6,5,4,6,4568
2015,6,5,4,7,19359
2015,6,5,4,8,55670
2015,6,5,4,9,73479
2015,6,5,4,10,76275
2015,6,5,4,11,71254
2015,6,5,4,12,34672
2015,6,5,4,13,51573
2015,6,5,4,14,60533
2015,6,5,4,15,57075
2015,6,5,4,16,50319
2015,6,5,4,17,41682
2015,6,5,4,18,32452
2015,6,5,4,19,26270
2015,6,5,4,20,22915
2015,6,5,4,21,14649
2015,6,5,4,22,8712
2015,6,5,4,23,5414
2015,6,6,5,0,4348
2015,6,6,5,1,3126
2015,6,6,5,2,3067
2015,6,6,5,3,2892
2015,6,6,5,4,2653
2015,6,6,5,5,2216
2015,6,6,5,6,2457
2015,6,6,5,7,6506
2015,6,6,5,8,17541
2015,6,6,5,9,27857
2015,6,6,5,10,31959
2015,6,6,5,11,30314
2015,6,6,5,12,22746
2015,6,6,5,13,21766
2015,6,6,5,14,20461
2015,6,6,5,15,19004
2015,6,6,5,16,20150
2015,6,6,5,17,20544
2015,6,6,5,18,20101
2015,6,6,5,19,19241
2015,6,6,5,20,17527
2015,6,6,5,21,10417
2015,6,6,5,22,6243
2015,6,6,5,23,5038
2015,6,7,6,0,4014
2015,6,7,6,1,3320
2015,6,7,6,2,3187
2015,6,7,6,3,3084
2015,6,7,6,4,2757
2015,6,7,6,5,2319
2015,6,7,6,6,2125
2015,6,7,6,7,3847
2015,6,7,6,8,9671
2015,6,7,6,9,17849
2015,6,7,6,10,21583
2015,6,7,6,11,20443
2015,6,7,6,12,15894
2015,6,7,6,13,14504
2015,6,7,6,14,13345
2015,6,7,6,15,13415
2015,6,7,6,16,15494
2015,6,7,6,17,18758
2015,6,7,6,18,22302
2015,6,7,6,19,24986
2015,6,7,6,20,24521
2015,6,7,6,21,15531
2015,6,7,6,22,8411
2015,6,7,6,23,4427
2015,6,8,0,0,3659
2015,6,8,0,1,2978
2015,6,8,0,2,2941
2015,6,8,0,3,2801
2015,6,8,0,4,2806
2015,6,8,0,5,2689
2015,6,8,0,6,4356
2015,6,8,0,7,21112
2015,6,8,0,8,66861
2015,6,8,0,9,85723
2015,6,8,0,10,93729
2015,6,8,0,11,82996
2015,6,8,0,12,37140
2015,6,8,0,13,62208
2015,6,8,0,14,77440
2015,6,8,0,15,74796
2015,6,8,0,16,73044
2015,6,8,0,17,55459
2015,6,8,0,18,41374
2015,6,8,0,19,33727
2015,6,8,0,20,47810
2015,6,8,0,21,16971
2015,6,8,0,22,7998
2015,6,8,0,23,3430
2015,6,9,1,0,3374
2015,6,9,1,1,2665
2015,6,9,1,2,2872
2015,6,9,1,3,2676
2015,6,9,1,4,2909
2015,6,9,1,5,2678
2015,6,9,1,6,4056
2015,6,9,1,7,18870
2015,6,9,1,8,58386
2015,6,9,1,9,79040
2015,6,9,1,10,85545
2015,6,9,1,11,81275
2015,6,9,1,12,36387
2015,6,9,1,13,59614
2015,6,9,1,14,72639
2015,6,9,1,15,72175
2015,6,9,1,16,71844
2015,6,9,1,17,54713
2015,6,9,1,18,39662
2015,6,9,1,19,32612
2015,6,9,1,20,27567
2015,6,9,1,21,16378
2015,6,9,1,22,7954
2015,6,9,1,23,4246
2015,6,10,2,0,3387
2015,6,10,2,1,2758
2015,6,10,2,2,2775
2015,6,10,2,3,2731
2015,6,10,2,4,2915
2015,6,10,2,5,2753
2015,6,10,2,6,4205
2015,6,10,2,7,18765
2015,6,10,2,8,57580
2015,6,10,2,9,79063
2015,6,10,2,10,82791
2015,6,10,2,11,78031
2015,6,10,2,12,36721
2015,6,10,2,13,60135
2015,6,10,2,14,70777
2015,6,10,2,15,68196
2015,6,10,2,16,66029
2015,6,10,2,17,52897
2015,6,10,2,18,38377
2015,6,10,2,19,32002
2015,6,10,2,20,45438
2015,6,10,2,21,17313
2015,6,10,2,22,8435
2015,6,10,2,23,4909
2015,6,11,3,0,3604
2015,6,11,3,1,2817
2015,6,11,3,2,2720
2015,6,11,3,3,2772
2015,6,11,3,4,2681
2015,6,11,3,5,2440
2015,6,11,3,6,4238
2015,6,11,3,7,19815
2015,6,11,3,8,57724
2015,6,11,3,9,75225
2015,6,11,3,10,80175
2015,6,11,3,11,74870
2015,6,11,3,12,35190
2015,6,11,3,13,55212
2015,6,11,3,14,65327
2015,6,11,3,15,64586
2015,6,11,3,16,62434
2015,6,11,3,17,49228
2015,6,11,3,18,36081
2015,6,11,3,19,29753
2015,6,11,3,20,26372
2015,6,11,3,21,16935
2015,6,11,3,22,8577
2015,6,11,3,23,4556
2015,6,12,4,0,3525
2015,6,12,4,1,2868
2015,6,12,4,2,2698
2015,6,12,4,3,2709
2015,6,12,4,4,2709
2015,6,12,4,5,2409
2015,6,12,4,6,4014
2015,6,12,4,7,19426
2015,6,12,4,8,55678
2015,6,12,4,9,71791
2015,6,12,4,10,76662
2015,6,12,4,11,72756
2015,6,12,4,12,34686
2015,6,12,4,13,54501
2015,6,12,4,14,64615
2015,6,12,4,15,60749
2015,6,12,4,16,55401
2015,6,12,4,17,42696
2015,6,12,4,18,32919
2015,6,12,4,19,26421
2015,6,12,4,20,22029
2015,6,12,4,21,14177
2015,6,12,4,22,8462
2015,6,12,4,23,5299
2015,6,13,5,0,3993
2015,6,13,5,1,3126
2015,6,13,5,2,3037
2015,6,13,5,3,2829
2015,6,13,5,4,2601
2015,6,13,5,5,2083
2015,6,13,5,6,2096
2015,6,13,5,7,5766
2015,6,13,5,8,16438
2015,6,13,5,9,27827
2015,6,13,5,10,32301
2015,6,13,5,11,30277
2015,6,13,5,12,23511
2015,6,13,5,13,23031
2015,6,13,5,14,21639
2015,6,13,5,15,19907
2015,6,13,5,16,19753
2015,6,13,5,17,20275
2015,6,13,5,18,20269
2015,6,13,5,19,18803
2015,6,13,5,20,21479
2015,6,13,5,21,16759
2015,6,13,5,22,7925
2015,6,13,5,23,5053
2015,6,14,6,0,3941
2015,6,14,6,1,3274
2015,6,14,6,2,3110
2015,6,14,6,3,3004
2015,6,14,6,4,2602
2015,6,14,6,5,2210
2015,6,14,6,6,1772
2015,6,14,6,7,3076
2015,6,14,6,8,8443
2015,6,14,6,9,16320
2015,6,14,6,10,21672
2015,6,14,6,11,20997
2015,6,14,6,12,15979
2015,6,14,6,13,14611
2015,6,14,6,14,13819
2015,6,14,6,15,14831
2015,6,14,6,16,17960
2015,6,14,6,17,22354
2015,6,14,6,18,25098
2015,6,14,6,19,25793
2015,6,14,6,20,23925
2015,6,14,6,21,13661
2015,6,14,6,22,7170
2015,6,14,6,23,4009
2015,6,15,0,0,3136
2015,6,15,0,1,2616
2015,6,15,0,2,2691
2015,6,15,0,3,2731
2015,6,15,0,4,2793
2015,6,15,0,5,2553
2015,6,15,0,6,4288
2015,6,15,0,7,19212
2015,6,15,0,8,62660
2015,6,15,0,9,83092
2015,6,15,0,10,90063
2015,6,15,0,11,82286
2015,6,15,0,12,37310
2015,6,15,0,13,62305
2015,6,15,0,14,75194
2015,6,15,0,15,74202
2015,6,15,0,16,72563
2015,6,15,0,17,56350
2015,6,15,0,18,40559
2015,6,15,0,19,32894
2015,6,15,0,20,47841
2015,6,15,0,21,15318
2015,6,15,0,22,7481
2015,6,15,0,23,4176
2015,6,16,1,0,3512
2015,6,16,1,1,2740
2015,6,16,1,2,2903
2015,6,16,1,3,3149
2015,6,16,1,4,3198
2015,6,16,1,5,2929
2015,6,16,1,6,4426
2015,6,16,1,7,19407
2015,6,16,1,8,58290
2015,6,16,1,9,78930
2015,6,16,1,10,84008
2015,6,16,1,11,79027
2015,6,16,1,12,36426
2015,6,16,1,13,59638
2015,6,16,1,14,71359
2015,6,16,1,15,70499
2015,6,16,1,16,69616
2015,6,16,1,17,53654
2015,6,16,1,18,40255
2015,6,16,1,19,31671
2015,6,16,1,20,27534
2015,6,16,1,21,15166
2015,6,16,1,22,7952
2015,6,16,1,23,4152
2015,6,17,2,0,3280
2015,6,17,2,1,2779
2015,6,17,2,2,2796
2015,6,17,2,3,2730
2015,6,17,2,4,2896
2015,6,17,2,5,2451
2015,6,17,2,6,7874
2015,6,17,2,7,36628
2015,6,17,2,8,93813
2015,6,17,2,9,122936
2015,6,17,2,10,132008
2015,6,17,2,11,132455
2015,6,17,2,12,81859
2015,6,17,2,13,110893
2015,6,17,2,14,122955
